ID CIP2,CIP2,ID CIP4,CIP4,ID CIP6,CIP6,ID Year,Year,ID Degree,Degree,Completions,Slug CIP6,Geography,ID Geography,Slug Geography
1,Agriculture,110,Food Science & Technology,11001,Food Science,2021,2021,5,Bachelors Degree,0,food-science,"Boston, MA",16000US2507000,boston-ma
3,Natural Resources & Conservation,301,Natural Resource Conservation & Research,30103,Environmental Studies,2021,2021,5,Bachelors Degree,43,environmental-studies,"Boston, MA",16000US2507000,boston-ma
3,Natural Resources & Conservation,301,Natural Resource Conservation & Research,30104,Environmental Science,2021,2021,5,Bachelors Degree,122,environmental-science,"Boston, MA",16000US2507000,boston-ma
4,Architecture and Related Services,402,Architecture,40201,Architecture,2021,2021,5,Bachelors Degree,8,architecture-040201,"Boston, MA",16000US2507000,boston-ma
4,Architecture and Related Services,405,Interior Architecture,40501,Interior Architecture,2021,2021,5,Bachelors Degree,3,interior-architecture-040501,"Boston, MA",16000US2507000,boston-ma
4,Architecture and Related Services,406,Landscape Architecture,40601,Landscape Architecture,2021,2021,5,Bachelors Degree,3,landscape-architecture-040601,"Boston, MA",16000US2507000,boston-ma
4,Architecture and Related Services,408,Architectural History & Criticism,40801,General Architectural History & Criticism,2021,2021,5,Bachelors Degree,18,general-architectural-history-criticism,"Boston, MA",16000US2507000,boston-ma
4,Architecture and Related Services,409,Architectural Sciences & Technology,40901,Architectural Technology,2021,2021,5,Bachelors Degree,1,architectural-technology,"Boston, MA",16000US2507000,boston-ma
4,Architecture and Related Services,409,Architectural Sciences & Technology,40902,Architectural & Building Sciences & Technology,2021,2021,5,Bachelors Degree,159,architectural-building-sciences-technology,"Boston, MA",16000US2507000,boston-ma
5,Cultural & Gender Studies,501,Area Studies,50101,African Studies,2021,2021,5,Bachelors Degree,1,african-studies,"Boston, MA",16000US2507000,boston-ma
5,Cultural & Gender Studies,501,Area Studies,50102,American & U.S. Studies,2021,2021,5,Bachelors Degree,11,american-us-studies,"Boston, MA",16000US2507000,boston-ma
5,Cultural & Gender Studies,501,Area Studies,50103,Asian Studies,2021,2021,5,Bachelors Degree,14,asian-studies,"Boston, MA",16000US2507000,boston-ma
5,Cultural & Gender Studies,501,Area Studies,50104,East Asian Studies,2021,2021,5,Bachelors Degree,3,east-asian-studies,"Boston, MA",16000US2507000,boston-ma
5,Cultural & Gender Studies,501,Area Studies,50106,European Studies,2021,2021,5,Bachelors Degree,3,european-studies,"Boston, MA",16000US2507000,boston-ma
5,Cultural & Gender Studies,501,Area Studies,50107,Latin American Studies,2021,2021,5,Bachelors Degree,1,latin-american-studies,"Boston, MA",16000US2507000,boston-ma
5,Cultural & Gender Studies,501,Area Studies,50108,Near & Middle Eastern Studies,2021,2021,5,Bachelors Degree,1,near-middle-eastern-studies,"Boston, MA",16000US2507000,boston-ma
5,Cultural & Gender Studies,501,Area Studies,50126,Italian Studies,2021,2021,5,Bachelors Degree,1,italian-studies,"Boston, MA",16000US2507000,boston-ma
5,Cultural & Gender Studies,501,Area Studies,50199,Other Area Studies,2021,2021,5,Bachelors Degree,0,other-area-studies,"Boston, MA",16000US2507000,boston-ma
5,Cultural & Gender Studies,502,"Ethnic, Cultural, & Gender Group Studies",50201,African-American & Black Studies,2021,2021,5,Bachelors Degree,9,african-american-black-studies,"Boston, MA",16000US2507000,boston-ma
5,Cultural & Gender Studies,502,"Ethnic, Cultural, & Gender Group Studies",50207,Women's Studies,2021,2021,5,Bachelors Degree,18,womens-studies,"Boston, MA",16000US2507000,boston-ma
9,Communications,901,Communication and Media Studies,90100,General Communication,2021,2021,5,Bachelors Degree,527,general-communication,"Boston, MA",16000US2507000,boston-ma
9,Communications,901,Communication and Media Studies,90101,Speech Communication & Rhetoric,2021,2021,5,Bachelors Degree,168,speech-communication-rhetoric,"Boston, MA",16000US2507000,boston-ma
9,Communications,901,Communication and Media Studies,90102,Mass Communication & Media Studies,2021,2021,5,Bachelors Degree,9,mass-communication-media-studies,"Boston, MA",16000US2507000,boston-ma
9,Communications,901,Communication and Media Studies,90199,Other Communication & Media Studies,2021,2021,5,Bachelors Degree,57,other-communication-media-studies,"Boston, MA",16000US2507000,boston-ma
9,Communications,904,Journalism,90401,Journalism,2021,2021,5,Bachelors Degree,267,journalism-090401,"Boston, MA",16000US2507000,boston-ma
9,Communications,904,Journalism,90402,Broadcast Journalism,2021,2021,5,Bachelors Degree,0,broadcast-journalism,"Boston, MA",16000US2507000,boston-ma
9,Communications,907,"Radio, Television, & Digital Communication",90701,Radio & Television,2021,2021,5,Bachelors Degree,233,radio-television,"Boston, MA",16000US2507000,boston-ma
9,Communications,907,"Radio, Television, & Digital Communication",90702,Digital Communication & Multimedia,2021,2021,5,Bachelors Degree,1,digital-communication-multimedia,"Boston, MA",16000US2507000,boston-ma
9,Communications,909,"Public Relations, Advertising, & Applied Communication",90900,"Public Relations, Advertising, & Applied Communication",2021,2021,5,Bachelors Degree,6,public-relations-advertising-applied-communication-090900,"Boston, MA",16000US2507000,boston-ma
9,Communications,909,"Public Relations, Advertising, & Applied Communication",90901,General Organizational Communication,2021,2021,5,Bachelors Degree,0,general-organizational-communication,"Boston, MA",16000US2507000,boston-ma
9,Communications,909,"Public Relations, Advertising, & Applied Communication",90902,Public Relations & Image Management,2021,2021,5,Bachelors Degree,6,public-relations-image-management,"Boston, MA",16000US2507000,boston-ma
9,Communications,909,"Public Relations, Advertising, & Applied Communication",90903,Advertising,2021,2021,5,Bachelors Degree,35,advertising,"Boston, MA",16000US2507000,boston-ma
9,Communications,909,"Public Relations, Advertising, & Applied Communication",90904,Political Communication,2021,2021,5,Bachelors Degree,25,political-communication,"Boston, MA",16000US2507000,boston-ma
9,Communications,909,"Public Relations, Advertising, & Applied Communication",90906,Sports Communication,2021,2021,5,Bachelors Degree,23,sports-communication,"Boston, MA",16000US2507000,boston-ma
9,Communications,909,"Public Relations, Advertising, & Applied Communication",90907,International & Intercultural Communication,2021,2021,5,Bachelors Degree,11,international-intercultural-communication,"Boston, MA",16000US2507000,boston-ma
9,Communications,909,"Public Relations, Advertising, & Applied Communication",90908,Technical & Scientific Communication,2021,2021,5,Bachelors Degree,2,technical-scientific-communication,"Boston, MA",16000US2507000,boston-ma
9,Communications,909,"Public Relations, Advertising, & Applied Communication",90999,"Other Public Relations, Advertising, & Applied Communication",2021,2021,5,Bachelors Degree,29,other-public-relations-advertising-applied-communication,"Boston, MA",16000US2507000,boston-ma
10,Communication Technologies,1001,Communication Technology,100105,Communications Technology,2021,2021,5,Bachelors Degree,0,communications-technology,"Boston, MA",16000US2507000,boston-ma
10,Communication Technologies,1002,Audiovisual Communications Technology,100202,Radio & Television Broadcasting Technology,2021,2021,5,Bachelors Degree,0,radio-television-broadcasting-technology,"Boston, MA",16000US2507000,boston-ma
10,Communication Technologies,1003,Graphic Communications,100304,"Animation, Interactive Technology, Video Graphics, & Special Effects",2021,2021,5,Bachelors Degree,0,animation-interactive-technology-video-graphics-special-effects,"Boston, MA",16000US2507000,boston-ma
11,Computer and Information Sciences and Support Services,1101,General Computer & Information Sciences,110101,General Computer & Information Sciences,2021,2021,5,Bachelors Degree,430,general-computer-information-sciences-110101,"Boston, MA",16000US2507000,boston-ma
11,Computer and Information Sciences and Support Services,1101,General Computer & Information Sciences,110103,Information Technology,2021,2021,5,Bachelors Degree,180,information-technology,"Boston, MA",16000US2507000,boston-ma
11,Computer and Information Sciences and Support Services,1104,Information Sciences,110401,Information Science,2021,2021,5,Bachelors Degree,83,information-science,"Boston, MA",16000US2507000,boston-ma
11,Computer and Information Sciences and Support Services,1107,Computer Science,110701,Computer Science,2021,2021,5,Bachelors Degree,432,computer-science-110701,"Boston, MA",16000US2507000,boston-ma
11,Computer and Information Sciences and Support Services,1108,Computer Software & Media Applications,110801,"Web Page, Digital, & Information Resource Design",2021,2021,5,Bachelors Degree,0,web-page-digital-information-resource-design,"Boston, MA",16000US2507000,boston-ma
11,Computer and Information Sciences and Support Services,1108,Computer Software & Media Applications,110802,"Data Modeling, Warehouse, & Database Administration",2021,2021,5,Bachelors Degree,21,data-modeling-warehouse-database-administration,"Boston, MA",16000US2507000,boston-ma
11,Computer and Information Sciences and Support Services,1108,Computer Software & Media Applications,110899,Other Computer Software & Media Applications,2021,2021,5,Bachelors Degree,338,other-computer-software-media-applications,"Boston, MA",16000US2507000,boston-ma
11,Computer and Information Sciences and Support Services,1109,Networking & Telecommunication Systems,110901,Computer Systems Networking & Telecommunications,2021,2021,5,Bachelors Degree,32,computer-systems-networking-telecommunications,"Boston, MA",16000US2507000,boston-ma
11,Computer and Information Sciences and Support Services,1110,Computer Technology Administration & Management,111003,Computer & Information Systems Security,2021,2021,5,Bachelors Degree,19,computer-information-systems-security,"Boston, MA",16000US2507000,boston-ma
13,Education,1301,General Education,130101,General Education,2021,2021,5,Bachelors Degree,8,general-education-130101,"Boston, MA",16000US2507000,boston-ma
13,Education,1302,Multilingual & Multicultural Education,130201,Bilingual & Multilingual Education,2021,2021,5,Bachelors Degree,1,bilingual-multilingual-education,"Boston, MA",16000US2507000,boston-ma
13,Education,1310,Special Education,131001,General Special Education & Teaching,2021,2021,5,Bachelors Degree,9,general-special-education-teaching,"Boston, MA",16000US2507000,boston-ma
13,Education,1310,Special Education,131003,Education of Individuals with Hearing Impairments,2021,2021,5,Bachelors Degree,0,education-of-individuals-with-hearing-impairments,"Boston, MA",16000US2507000,boston-ma
13,Education,1312,Teacher Education at Specific Levels & Methods,131202,Elementary Education & Teaching,2021,2021,5,Bachelors Degree,33,elementary-education-teaching,"Boston, MA",16000US2507000,boston-ma
13,Education,1312,Teacher Education at Specific Levels & Methods,131205,Secondary Education & Teaching,2021,2021,5,Bachelors Degree,8,secondary-education-teaching,"Boston, MA",16000US2507000,boston-ma
13,Education,1312,Teacher Education at Specific Levels & Methods,131210,Early Childhood Education & Teaching,2021,2021,5,Bachelors Degree,125,early-childhood-education-teaching,"Boston, MA",16000US2507000,boston-ma
13,Education,1313,Teacher Education for Specific Subject Areas,131302,Art Teacher Education,2021,2021,5,Bachelors Degree,21,art-teacher-education,"Boston, MA",16000US2507000,boston-ma
13,Education,1313,Teacher Education for Specific Subject Areas,131305,English & Language Arts Teacher Education,2021,2021,5,Bachelors Degree,8,english-language-arts-teacher-education,"Boston, MA",16000US2507000,boston-ma
13,Education,1313,Teacher Education for Specific Subject Areas,131306,Foreign Language Teacher Education,2021,2021,5,Bachelors Degree,3,foreign-language-teacher-education,"Boston, MA",16000US2507000,boston-ma
13,Education,1313,Teacher Education for Specific Subject Areas,131311,Mathematics Teacher Education,2021,2021,5,Bachelors Degree,6,mathematics-teacher-education,"Boston, MA",16000US2507000,boston-ma
13,Education,1313,Teacher Education for Specific Subject Areas,131312,Music Teacher Education,2021,2021,5,Bachelors Degree,17,music-teacher-education,"Boston, MA",16000US2507000,boston-ma
13,Education,1313,Teacher Education for Specific Subject Areas,131316,General Science Teacher Education,2021,2021,5,Bachelors Degree,3,general-science-teacher-education,"Boston, MA",16000US2507000,boston-ma
13,Education,1313,Teacher Education for Specific Subject Areas,131318,Social Studies Teacher Education,2021,2021,5,Bachelors Degree,7,social-studies-teacher-education,"Boston, MA",16000US2507000,boston-ma
13,Education,1313,Teacher Education for Specific Subject Areas,131324,Drama & Dance Teacher Education,2021,2021,5,Bachelors Degree,15,drama-dance-teacher-education,"Boston, MA",16000US2507000,boston-ma
13,Education,1399,Other Education Studies,139999,Other Education,2021,2021,5,Bachelors Degree,1,other-education,"Boston, MA",16000US2507000,boston-ma
14,Engineering,1401,General Engineering,140101,General Engineering,2021,2021,5,Bachelors Degree,11,general-engineering-140101,"Boston, MA",16000US2507000,boston-ma
14,Engineering,1405,Biomedical Engineering,140501,Bioengineering & Biomedical Engineering,2021,2021,5,Bachelors Degree,193,bioengineering-biomedical-engineering,"Boston, MA",16000US2507000,boston-ma
14,Engineering,1407,Chemical Engineering,140701,Chemical Engineering,2021,2021,5,Bachelors Degree,119,chemical-engineering-140701,"Boston, MA",16000US2507000,boston-ma
14,Engineering,1408,Civil Engineering,140801,General Civil Engineering,2021,2021,5,Bachelors Degree,171,general-civil-engineering,"Boston, MA",16000US2507000,boston-ma
14,Engineering,1409,Computer Engineering,140901,General Computer Engineering,2021,2021,5,Bachelors Degree,311,general-computer-engineering,"Boston, MA",16000US2507000,boston-ma
14,Engineering,1410,Electrical Engineering,141001,Electrical & Electronics Engineering,2021,2021,5,Bachelors Degree,158,electrical-electronics-engineering,"Boston, MA",16000US2507000,boston-ma
14,Engineering,1414,Environmental Engineering,141401,Environmental Health Engineering,2021,2021,5,Bachelors Degree,0,environmental-health-engineering,"Boston, MA",16000US2507000,boston-ma
14,Engineering,1419,Mechanical Engineering,141901,Mechanical Engineering,2021,2021,5,Bachelors Degree,504,mechanical-engineering-141901,"Boston, MA",16000US2507000,boston-ma
14,Engineering,1435,Industrial Engineering,143501,Industrial Engineering,2021,2021,5,Bachelors Degree,87,industrial-engineering-143501,"Boston, MA",16000US2507000,boston-ma
14,Engineering,1441,Electromechanical Engineering,144101,Electromechanical Engineering,2021,2021,5,Bachelors Degree,14,electromechanical-engineering-144101,"Boston, MA",16000US2507000,boston-ma
14,Engineering,1445,Biological & Biosystems Engineering,144501,Biological & Biosystems Engineering,2021,2021,5,Bachelors Degree,0,biological-biosystems-engineering-144501,"Boston, MA",16000US2507000,boston-ma
14,Engineering,1499,Other Engineering Studies,149999,Other Engineering,2021,2021,5,Bachelors Degree,108,other-engineering,"Boston, MA",16000US2507000,boston-ma
15,Engineering Technologies,1501,Architectural Engineering Technologies,150101,Architectural Engineering Technology,2021,2021,5,Bachelors Degree,1,architectural-engineering-technology,"Boston, MA",16000US2507000,boston-ma
15,Engineering Technologies,1503,Electrical Engineering Technologies,150303,"Electrical, Electronic, & Communications Engineering Technology",2021,2021,5,Bachelors Degree,3,electrical-electronic-communications-engineering-technology,"Boston, MA",16000US2507000,boston-ma
15,Engineering Technologies,1506,Industrial Production Technologies,150613,Manufacturing Engineering Technology,2021,2021,5,Bachelors Degree,6,manufacturing-engineering-technology,"Boston, MA",16000US2507000,boston-ma
15,Engineering Technologies,1508,Mechanical Engineering Technologies,150805,Mechanical Engineering Technology,2021,2021,5,Bachelors Degree,8,mechanical-engineering-technology,"Boston, MA",16000US2507000,boston-ma
15,Engineering Technologies,1512,Computer Engineering Technologies,151201,Computer Engineering Technology,2021,2021,5,Bachelors Degree,2,computer-engineering-technology,"Boston, MA",16000US2507000,boston-ma
15,Engineering Technologies,1599,Other Engineering Technology Studies,159999,Other Engineering Technologies & Engineering-Related Fields,2021,2021,5,Bachelors Degree,140,other-engineering-technologies-engineering-related-fields,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1601,"Linguistic, Comparative, & Related Language Studies",160102,Linguistics,2021,2021,5,Bachelors Degree,31,linguistics,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1601,"Linguistic, Comparative, & Related Language Studies",160104,Comparative Literature,2021,2021,5,Bachelors Degree,3,comparative-literature,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1601,"Linguistic, Comparative, & Related Language Studies",160199,"Other Linguistic, Comparative, Related Language Studies & Services",2021,2021,5,Bachelors Degree,3,other-linguistic-comparative-related-language-studies-services,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1603,"East Asian Languages, Literatures, & Linguistics",160301,Chinese Language & Literature,2021,2021,5,Bachelors Degree,1,chinese-language-literature,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1603,"East Asian Languages, Literatures, & Linguistics",160302,Japanese Language & Literature,2021,2021,5,Bachelors Degree,7,japanese-language-literature,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1603,"East Asian Languages, Literatures, & Linguistics",160399,"Other East Asian Languages, Literatures, & Linguistics",2021,2021,5,Bachelors Degree,0,other-east-asian-languages-literatures-linguistics,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1604,"Slavic, Baltic, & Albanian Languages, Literatures, & Linguistics",160402,Russian Language & Literature,2021,2021,5,Bachelors Degree,1,russian-language-literature,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1605,"Germanic Languages, Literatures, & Linguistics",160501,German Language & Literature,2021,2021,5,Bachelors Degree,0,german-language-literature,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1609,"Romance Languages, Literatures, & Linguistics",160901,French Language & Literature,2021,2021,5,Bachelors Degree,9,french-language-literature,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1609,"Romance Languages, Literatures, & Linguistics",160902,Italian Language & Literature,2021,2021,5,Bachelors Degree,0,italian-language-literature,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1609,"Romance Languages, Literatures, & Linguistics",160905,Spanish Language & Literature,2021,2021,5,Bachelors Degree,21,spanish-language-literature,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1609,"Romance Languages, Literatures, & Linguistics",160908,"General Hispanic & Latin American Languages, Literatures, & Linguistics",2021,2021,5,Bachelors Degree,0,general-hispanic-latin-american-languages-literatures-linguistics,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1609,"Romance Languages, Literatures, & Linguistics",160999,"Other Romance Languages, Literatures, & Linguistics",2021,2021,5,Bachelors Degree,1,other-romance-languages-literatures-linguistics,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1611,"Middle Eastern & Semitic Languages, Literatures, & Linguistics",161199,"Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics",2021,2021,5,Bachelors Degree,1,other-middlenear-eastern-semetic-languages-literatures-linguistics,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1612,"Classical Languages, Literatures, & Linguistics",161200,"General Classical Language, Literature, & Linguistics",2021,2021,5,Bachelors Degree,6,general-classical-language-literature-linguistics,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1612,"Classical Languages, Literatures, & Linguistics",161203,Latin Language & Literature,2021,2021,5,Bachelors Degree,0,latin-language-literature,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1612,"Classical Languages, Literatures, & Linguistics",161299,"Other Classical Languages, Literature, & Linguistics",2021,2021,5,Bachelors Degree,1,other-classical-languages-literature-linguistics,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1616,American Sign Language,161601,American Sign Language (ASL),2021,2021,5,Bachelors Degree,6,american-sign-language-asl,"Boston, MA",16000US2507000,boston-ma
16,Language & Linguistics,1699,"Other Foreign Languages, Literature, & Linguistic Studies",169999,"Other Foreign Languages, Literatures, & Linguistics",2021,2021,5,Bachelors Degree,0,other-foreign-languages-literatures-linguistics,"Boston, MA",16000US2507000,boston-ma
19,Human Sciences,1902,Family & Consumer Science Business Services,190203,Consumer Merchandising & Retail Management,2021,2021,5,Bachelors Degree,0,consumer-merchandising-retail-management,"Boston, MA",16000US2507000,boston-ma
19,Human Sciences,1905,"Foods, Nutrition, & Related Services",190501,"General Food, Nutrition, & Wellness Studies",2021,2021,5,Bachelors Degree,0,general-food-nutrition-wellness-studies,"Boston, MA",16000US2507000,boston-ma
19,Human Sciences,1905,"Foods, Nutrition, & Related Services",190505,Foodservice System Management,2021,2021,5,Bachelors Degree,1,foodservice-system-management,"Boston, MA",16000US2507000,boston-ma
22,Legal,2200,Undergraduate Non-Professional General Legal Studies,220000,General Legal Studies,2021,2021,5,Bachelors Degree,69,general-legal-studies,"Boston, MA",16000US2507000,boston-ma
22,Legal,2203,Legal Support Services,220302,Paralegal,2021,2021,5,Bachelors Degree,1,paralegal,"Boston, MA",16000US2507000,boston-ma
23,English,2301,General English Language & Literature,230101,General English Language & Literature,2021,2021,5,Bachelors Degree,190,general-english-language-literature-230101,"Boston, MA",16000US2507000,boston-ma
23,English,2313,Rhetoric & Composition,231302,Creative Writing,2021,2021,5,Bachelors Degree,136,creative-writing-231302,"Boston, MA",16000US2507000,boston-ma
23,English,2313,Rhetoric & Composition,231303,"Professional, Technical, Business, & Scientific Writing",2021,2021,5,Bachelors Degree,1,professional-technical-business-scientific-writing,"Boston, MA",16000US2507000,boston-ma
23,English,2399,Other English Language & Literature,239999,Other English Language & Literature,2021,2021,5,Bachelors Degree,29,other-english-language-literature-239999,"Boston, MA",16000US2507000,boston-ma
24,Liberal Arts & Humanities,2401,Liberal Arts & Sciences,240101,Liberal Arts & Sciences,2021,2021,5,Bachelors Degree,40,liberal-arts-sciences-240101,"Boston, MA",16000US2507000,boston-ma
24,Liberal Arts & Humanities,2401,Liberal Arts & Sciences,240103,Humanistic Studies,2021,2021,5,Bachelors Degree,1,humanistic-studies,"Boston, MA",16000US2507000,boston-ma
26,Biology,2601,General Biology,260101,General Biological Sciences,2021,2021,5,Bachelors Degree,542,general-biological-sciences,"Boston, MA",16000US2507000,boston-ma
26,Biology,2602,"Biochemistry, Biophysics, & Molecular Biology",260202,Biochemistry,2021,2021,5,Bachelors Degree,106,biochemistry,"Boston, MA",16000US2507000,boston-ma
26,Biology,2602,"Biochemistry, Biophysics, & Molecular Biology",260203,Biophysics,2021,2021,5,Bachelors Degree,4,biophysics,"Boston, MA",16000US2507000,boston-ma
26,Biology,2602,"Biochemistry, Biophysics, & Molecular Biology",260204,Molecular Biology,2021,2021,5,Bachelors Degree,114,molecular-biology,"Boston, MA",16000US2507000,boston-ma
26,Biology,2602,"Biochemistry, Biophysics, & Molecular Biology",260209,Radiation Biology,2021,2021,5,Bachelors Degree,15,radiation-biology,"Boston, MA",16000US2507000,boston-ma
26,Biology,2602,"Biochemistry, Biophysics, & Molecular Biology",260210,Biochemistry & Molecular Biology,2021,2021,5,Bachelors Degree,82,biochemistry-molecular-biology,"Boston, MA",16000US2507000,boston-ma
26,Biology,2604,Cellular Biology & Anatomical Sciences,260406,Cellular & Molecular Biology,2021,2021,5,Bachelors Degree,65,cellular-molecular-biology,"Boston, MA",16000US2507000,boston-ma
26,Biology,2609,Physiology & Pathology,260901,General Physiology,2021,2021,5,Bachelors Degree,96,general-physiology,"Boston, MA",16000US2507000,boston-ma
26,Biology,2610,Pharmacology & Toxicology,261007,Pharmacology & Toxicology,2021,2021,5,Bachelors Degree,1,pharmacology-toxicology-261007,"Boston, MA",16000US2507000,boston-ma
26,Biology,2611,"Biomathematics, Bioinformatics, & Computational Biology",261102,Biostatistics,2021,2021,5,Bachelors Degree,5,biostatistics,"Boston, MA",16000US2507000,boston-ma
26,Biology,2611,"Biomathematics, Bioinformatics, & Computational Biology",261103,Bioinformatics,2021,2021,5,Bachelors Degree,0,bioinformatics,"Boston, MA",16000US2507000,boston-ma
26,Biology,2612,Biotechnology,261201,Biotechnology,2021,2021,5,Bachelors Degree,30,biotechnology-261201,"Boston, MA",16000US2507000,boston-ma
26,Biology,2613,"Ecology, Evolution, Systematics, & Population Biology",261302,Marine Biology & Biological Oceonography,2021,2021,5,Bachelors Degree,31,marine-biology-biological-oceonography,"Boston, MA",16000US2507000,boston-ma
26,Biology,2613,"Ecology, Evolution, Systematics, & Population Biology",261305,Environmental Biology,2021,2021,5,Bachelors Degree,0,environmental-biology,"Boston, MA",16000US2507000,boston-ma
26,Biology,2613,"Ecology, Evolution, Systematics, & Population Biology",261307,Conservation Biology,2021,2021,5,Bachelors Degree,14,conservation-biology,"Boston, MA",16000US2507000,boston-ma
26,Biology,2613,"Ecology, Evolution, Systematics, & Population Biology",261310,Ecology & Evolutionary Biology,2021,2021,5,Bachelors Degree,3,ecology-evolutionary-biology,"Boston, MA",16000US2507000,boston-ma
26,Biology,2615,Neurobiology & Neurosciences,261501,Neuroscience,2021,2021,5,Bachelors Degree,289,neuroscience-261501,"Boston, MA",16000US2507000,boston-ma
26,Biology,2615,Neurobiology & Neurosciences,261504,Neurobiology & Behavior,2021,2021,5,Bachelors Degree,9,neurobiology-behavior,"Boston, MA",16000US2507000,boston-ma
26,Biology,2699,Other Biological & Biomedical Science Studies,269999,Other Biological & Biomedical Sciences,2021,2021,5,Bachelors Degree,6,other-biological-biomedical-sciences,"Boston, MA",16000US2507000,boston-ma
27,Math & Statistics,2701,Mathematics,270101,General Mathematics,2021,2021,5,Bachelors Degree,242,general-mathematics,"Boston, MA",16000US2507000,boston-ma
27,Math & Statistics,2701,Mathematics,270199,Other Mathematics,2021,2021,5,Bachelors Degree,0,other-mathematics,"Boston, MA",16000US2507000,boston-ma
27,Math & Statistics,2703,Applied Mathematics,270301,General Applied Mathematics,2021,2021,5,Bachelors Degree,17,general-applied-mathematics,"Boston, MA",16000US2507000,boston-ma
27,Math & Statistics,2703,Applied Mathematics,270303,Computational Mathematics,2021,2021,5,Bachelors Degree,8,computational-mathematics,"Boston, MA",16000US2507000,boston-ma
27,Math & Statistics,2703,Applied Mathematics,270304,Computational & Applied Mathematics,2021,2021,5,Bachelors Degree,0,computational-applied-mathematics,"Boston, MA",16000US2507000,boston-ma
27,Math & Statistics,2703,Applied Mathematics,270305,Financial Mathematics,2021,2021,5,Bachelors Degree,0,financial-mathematics,"Boston, MA",16000US2507000,boston-ma
27,Math & Statistics,2705,Statistics,270503,Mathematics & Statistics,2021,2021,5,Bachelors Degree,2,mathematics-statistics,"Boston, MA",16000US2507000,boston-ma
30,Interdisciplinary Studies,3000,General Interdisciplinary Studies,300000,General Interdisciplinary Studies,2021,2021,5,Bachelors Degree,18,general-interdisciplinary-studies-300000,"Boston, MA",16000US2507000,boston-ma
30,Interdisciplinary Studies,3001,Biological & Physical Sciences,300101,Biological & Physical Sciences,2021,2021,5,Bachelors Degree,2,biological-physical-sciences-300101,"Boston, MA",16000US2507000,boston-ma
30,Interdisciplinary Studies,3010,Biopsychology,301001,Biopsychology,2021,2021,5,Bachelors Degree,0,biopsychology-301001,"Boston, MA",16000US2507000,boston-ma
30,Interdisciplinary Studies,3015,"Science, Technology, & Society",301501,"Science, Technology, & Society",2021,2021,5,Bachelors Degree,0,science-technology-society-301501,"Boston, MA",16000US2507000,boston-ma
30,Interdisciplinary Studies,3019,Nutrition Sciences,301901,Nutrition Sciences,2021,2021,5,Bachelors Degree,25,nutrition-sciences-301901,"Boston, MA",16000US2507000,boston-ma
30,Interdisciplinary Studies,3020,International Studies,302001,International & Global Studies,2021,2021,5,Bachelors Degree,23,international-global-studies,"Boston, MA",16000US2507000,boston-ma
30,Interdisciplinary Studies,3022,Classical & Ancient Studies,302201,Ancient Civilization Studies,2021,2021,5,Bachelors Degree,6,ancient-civilization-studies,"Boston, MA",16000US2507000,boston-ma
30,Interdisciplinary Studies,3025,Cognitive Science,302501,Cognitive Science,2021,2021,5,Bachelors Degree,16,cognitive-science-302501,"Boston, MA",16000US2507000,boston-ma
30,Interdisciplinary Studies,3099,Other Interdisciplinary Studies,309999,Other Multidisciplinary Studies,2021,2021,5,Bachelors Degree,136,other-multidisciplinary-studies,"Boston, MA",16000US2507000,boston-ma
31,"Parks, Recreation, & Leisure",3105,Health & Physical Education,310501,General Health & Physical Education,2021,2021,5,Bachelors Degree,131,general-health-physical-education,"Boston, MA",16000US2507000,boston-ma
